Date,Time,Refund Expiration,Receipt,Item,Amount,Quantity,Txn Type,TID,Upsell From,Has Upsells,Line Item Type,Pmt,Currency,Commission Attribution,CC&#8225;,St.
06/20/2020,17:30:00,8/20/2020,Z9Q8U9VH,LBB3,26.77,1,Sale,,,,Original,VISA,USD,Hop,US,AR
06/20/2020,15:57:00,8/20/2020,Q3XIMN6L,LBBEXTRA3,42.82,1,Sale,,Q3XIMNPQ,,Upsell,PYPL,USD,Hop,US,TX
06/20/2020,15:56:00,8/20/2020,Q3XIMNPQ,LBB3,26.86,1,Sale,,,Q3XIMN6L,Original,PYPL,USD,Hop,US,TX
06/20/2020,15:42:00,8/20/2020,TRQ8U99T,LBBEXTRA3,42.84,1,Sale,,TRQ8U93T,,Upsell,AMEX,USD,Hop,US,VA
06/20/2020,15:40:00,8/20/2020,TRQ8U93T,LBB3,26.86,1,Sale,,,TRQ8U99T,Original,AMEX,USD,Hop,US,VA
06/20/2020,14:37:00,8/20/2020,G8LJA7ZR,LBB1,10.63,1,Sale,,,,Original,VISA,USD,Hop,US,AZ
06/20/2020,14:05:00,8/20/2020,4FXIMN3Q,LBB1,10.66,1,Sale,,,,Original,VISA,USD,Hop,US,TX
06/20/2020,13:11:00,8/20/2020,WTJL6ASP,LBB3,26.86,1,Sale,,,,Original,VISA,USD,Hop,US,IL
06/20/2020,12:50:00,8/20/2020,WTJL6A6G,LBB1,10.72,1,Sale,,,,Original,VISA,USD,Hop,US,FL
06/20/2020,11:40:00,8/20/2020,QSNIMNYJ,FBHSA17,0,1,Sale-RB,,QSNIMNPN,,Upsell,MSTR,USD,Hop,US,CA
06/20/2020,11:34:00,8/20/2020,QSNIMN65,IMMBOX,26.7,1,Sale-RB,,QSNIMNPN,,Upsell,MSTR,USD,Hop,US,CA
06/20/2020,11:22:00,8/20/2020,QSNIMNBZ,LBBEXTRA3,42.76,1,Sale,,QSNIMNPN,,Upsell,MSTR,USD,Hop,US,CA
06/20/2020,11:15:00,8/20/2020,QSNIMNPN,LBB1,10.64,1,Sale,,,"QSNIMNBZ,QSNIMN65,QSNIMNYJ",Original,MSTR,USD,Hop,US,CA
06/20/2020,10:12:00,8/20/2020,Z47JA7J6,LBB6,97.01,1,Sale,,,,Original,VISA,USD,Hop,US,WA
06/20/2020,10:00:00,8/20/2020,ZW98U9YP,LBB6,97.48,1,Sale,,,,Original,MSTR,USD,Hop,US,TX
06/20/2020,9:52:00,8/20/2020,7PNIMNQL,LBB3,26.82,1,Sale,,,,Original,PYPL,USD,Hop,US,PA
06/20/2020,9:49:00,8/20/2020,WF6L6AB5,LBB6,97.54,1,Sale,,,,Original,VISA,USD,Hop,US,PA
06/20/2020,9:25:00,8/20/2020,CS98U9TK,LBB3,26.9,1,Sale,,,,Original,VISA,USD,Hop,US,LA
06/20/2020,8:40:00,8/20/2020,B75K6AQZ-B002,LBHTEA1-N,77.28,1,Rebill,,,,Original,PYPL,USD,Hop,US,CA
06/20/2020,8:25:00,8/20/2020,T9NIMNBS,LBB3,26.82,1,Sale,,,,Original,VISA,USD,Hop,US,WA
06/20/2020,8:03:00,8/20/2020,DG7JA776,LBB1,10.65,1,Sale,,,,Original,VISA,USD,Hop,US,MS
06/20/2020,7:44:00,8/20/2020,JFX4UFQ2-B015,FBHSA17,42.06,1,Rebill,,,,Original,PYPL,USD,Hop,US,DE
06/20/2020,7:36:00,8/20/2020,D498U9RC,LBB3,26.84,1,Sale,,,,Original,VISA,USD,Hop,US,NE
06/20/2020,6:02:00,8/20/2020,7D7JA77C,LBBEXTRA3,42.79,1,Sale,,7D7JA75L,,Upsell,VISA,USD,Hop,US,CA
06/20/2020,6:00:00,8/20/2020,7D7JA75L,LBB3,26.82,1,Sale,,,7D7JA77C,Original,VISA,USD,Hop,US,CA
06/20/2020,4:24:00,8/20/2020,7ZCHVAS2-B015,FBHSA17,42.06,1,Rebill,,,,Original,VISA,USD,Hop,US,CA
06/20/2020,4:18:00,8/20/2020,BNPFU9V5-B004,FBHSA17,41.78,1,Rebill,,,,Original,MSTR,USD,Hop,US,NM
06/20/2020,4:13:00,8/20/2020,S6BI63CM-B015,FBHSA17,42.06,1,Rebill,,,,Original,MSTR,USD,Hop,US,MD
06/20/2020,4:03:00,8/20/2020,7YW3VAHW-B010,FBHSA17,21.24,1,Rebill,,,,Original,DISC,USD,Hop,US,FL
06/20/2020,3:56:00,8/20/2020,VWCNU986-B004,LBHTEA1,77.83,1,Rebill,,,,Original,VISA,USD,Hop,US,FL
06/21/2020,16:08:00,8/21/2020,76V8U9V6,LBB3,26.85,1,Sale,,,,Original,MSTR,USD,Hop,US,NJ
06/21/2020,16:02:00,8/21/2020,KCZ8U9FC,LBB3,26.86,1,Sale,,,,Original,MSTR,USD,Hop,US,AZ
06/21/2020,15:01:00,8/21/2020,4NKL6AX2,LBB1,10.64,1,Sale,,,,Original,MSTR,USD,Hop,US,AZ
06/21/2020,15:00:00,8/21/2020,KHCJA73P,IMMBOX,26.55,1,Sale-RB,,KHCJA77C,,Upsell,MSTR,USD,Hop,US,MO
06/21/2020,14:56:00,8/21/2020,KHCJA79C,LBBEXTRA3,42.81,1,Sale,,KHCJA77C,,Upsell,MSTR,USD,Hop,US,MO
06/21/2020,14:55:00,8/21/2020,KHCJA77C,LBB6,97.39,1,Sale,,,"KHCJA79C,KHCJA73P",Original,MSTR,USD,Hop,US,MO
06/21/2020,13:47:00,8/21/2020,2LZ8U9W8,LBB1,10.64,1,Sale,,,,Original,MSTR,USD,Hop,US,SC
06/21/2020,13:20:00,8/21/2020,RYKL6AN7,LBB1,10.66,1,Sale,,,,Original,MSTR,USD,Hop,US,VA
06/21/2020,12:52:00,8/21/2020,RYKL6AQV,LBBEXTRA3,42.75,1,Sale,,RYKL6A4Z,,Upsell,VISA,USD,Hop,US,NV
06/21/2020,12:51:00,8/21/2020,RTZ8U9ZW,LBB3,26.79,1,Sale,,,,Original,VISA,USD,Hop,US,TN
06/21/2020,12:50:00,8/21/2020,RYKL6A4Z,LBB3,26.81,1,Sale,,,RYKL6AQV,Original,VISA,USD,Hop,US,NV
06/21/2020,12:22:00,8/21/2020,YYCJA7RG,LBB6,98.75,1,Sale,,,,Original,PYPL,USD,Hop,US,OR
06/21/2020,10:26:00,8/21/2020,QKZ8U9KF,LBB3,26.86,1,Sale,,,,Original,DISC,USD,Hop,US,TX
06/21/2020,9:56:00,8/21/2020,V7KL6AZJ,LBBEXTRA3,42.76,1,Sale,,V7KL6AX6,,Upsell,DISC,USD,Hop,US,PA
06/21/2020,9:53:00,8/21/2020,V7KL6AX6,LBB6,97.13,1,Sale,,,V7KL6AZJ,Original,DISC,USD,Hop,US,PA
06/21/2020,9:49:00,8/21/2020,YWVIMNXB,LBB1,10.72,1,Sale,,,,Original,MSTR,USD,Hop,US,MT
06/21/2020,9:47:00,8/21/2020,V7KL6A8Z,LBBEXTRA3,42.76,1,Sale,,V7KL6AL9,,Upsell,VISA,USD,Hop,US,AZ
06/21/2020,9:42:00,8/21/2020,V7KL6AL9,LBB1,10.64,1,Sale,,,V7KL6A8Z,Original,VISA,USD,Hop,US,AZ
06/21/2020,9:35:00,8/21/2020,34VIMNZP,LBB3,26.88,1,Sale,,,,Original,PYPL,USD,Hop,US,VA
06/21/2020,9:15:00,8/21/2020,S2Z8U9DZ,LBB1,10.63,1,Sale,,,,Original,VISA,USD,Hop,US,OK
06/21/2020,9:01:00,8/21/2020,S2Z8U953,LBBEXTRA3,42.8,1,Sale,,S2Z8U9M3,,Upsell,MSTR,USD,Hop,US,NE
06/21/2020,9:01:00,8/21/2020,S2Z8U9M3,LBB1,10.65,1,Sale,,,S2Z8U953,Original,MSTR,USD,Hop,US,NE
06/21/2020,8:56:00,8/21/2020,S2Z8U9SP,LBBEXTRA3,42.8,1,Sale,,S2Z8U9GP,,Upsell,MSTR,USD,Hop,US,OH
06/21/2020,8:54:00,8/21/2020,S2Z8U9GP,LBB6,97.33,1,Sale,,,S2Z8U9SP,Original,MSTR,USD,Hop,US,OH
06/21/2020,8:12:00,8/21/2020,96F3U9YK-B005,LBHTEA1,77.44,1,Rebill,,,,Original,PYPL,USD,Hop,US,TX
06/21/2020,8:04:00,8/21/2020,6SNCA7CJ-B002,LBHTEA1,77.38,1,Rebill,,,,Original,PYPL,USD,Hop,US,CA
06/21/2020,7:14:00,8/21/2020,FNVIMNRC,FBHSA17,0,1,Sale-RB,,FNVIMNCP,,Upsell,VISA,USD,Hop,US,NH
06/21/2020,7:08:00,8/21/2020,FNVIMNCP,LBB3,27,1,Sale,,,FNVIMNRC,Original,VISA,USD,Hop,US,NH
06/21/2020,6:58:00,8/21/2020,JRHIC3KR-B010,FBHSA17,21.24,1,Rebill,,,,Original,PYPL,USD,Hop,US,MO
06/21/2020,6:36:00,8/21/2020,NR5ZU9MW-B002,LBHTEA1-N,77.27,1,Rebill,,,,Original,PYPL,USD,Hop,US,MO
06/21/2020,4:33:00,8/21/2020,H7Q8U9PW,LBBEXTRA3,42.8,1,Sale,,H7Q8U9VJ,,Upsell,PYPL,USD,Hop,US,GA
06/21/2020,4:31:00,8/21/2020,H7Q8U9VJ,LBB3,26.84,1,Sale,,,H7Q8U9PW,Original,PYPL,USD,Hop,US,GA
06/21/2020,4:20:00,8/21/2020,WQLIP3M6-B011,LBHTEA1-N,78.19,1,Rebill,,,,Original,VISA,USD,Hop,US,WY
06/21/2020,4:20:00,8/21/2020,RRPVAB7Q-B011,LBHTEA1,77.23,1,Rebill,,,,Original,VISA,USD,Hop,US,CA
06/21/2020,4:12:00,8/21/2020,2FNMA7MX-B007,FBHSA17,41.84,1,Rebill,,,,Original,VISA,USD,Hop,US,PA
06/21/2020,4:10:00,8/21/2020,Z8DIGN4K-B004,LBHTEA1,77.2,1,Rebill,,,,Original,MSTR,USD,Hop,US,WA
06/22/2020,20:12:00,8/22/2020,CXJJA7FY,LBB1,10.63,1,Sale,,,,Original,MSTR,USD,Hop,US,TN
06/22/2020,17:58:00,8/22/2020,TPMIMNYV,LBB3,26.9,1,Sale,,,,Original,VISA,USD,Hop,US,LA
06/22/2020,17:58:00,8/22/2020,TPMIMNYV,LBBCoaching,0,1,Sale-RB,,,,Bump,VISA,USD,Hop,US,LA
06/22/2020,17:58:00,8/22/2020,QFLL6ARX,LBB3,27,1,Sale,,,,Original,VISA,USD,Hop,US,FL
06/22/2020,17:58:00,8/22/2020,QFLL6ARX,LBBCoaching,0,1,Sale-RB,,,,Bump,VISA,USD,Hop,US,FL
06/22/2020,17:55:00,8/22/2020,TPMIMN6V,LBBEXTRA3,42.75,1,Sale,,TPMIMNNX,,Upsell,PYPL,USD,Hop,US,NV
06/22/2020,17:51:00,8/22/2020,TPMIMNNX,LBB3,26.81,1,Sale,,,TPMIMN6V,Original,PYPL,USD,Hop,US,NV
06/22/2020,17:09:00,8/22/2020,93JJA73S,LBB1,10.66,1,Sale,,,,Original,VISA,USD,Hop,US,IL
06/22/2020,17:09:00,8/22/2020,93JJA73S,LBBCoaching,0,1,Sale-RB,,,,Bump,VISA,USD,Hop,US,IL
06/22/2020,16:28:00,8/22/2020,HT88U9CV,LBB6,96.72,1,Sale,,,,Original,PYPL,USD,Hop,US,AL
06/22/2020,16:22:00,N/A,L9JJA778,LBBEXTRA3,-42.81,1,Refund,,,,Original,DISC,USD,Hop,US,IA
06/22/2020,15:47:00,8/22/2020,L9JJA778,LBBEXTRA3,42.81,1,Sale,,L9JJA7VR,,Upsell,DISC,USD,Hop,US,IA
06/22/2020,15:45:00,8/22/2020,L9JJA7VR,LBB3,26.84,1,Sale,,,L9JJA778,Original,DISC,USD,Hop,US,IA
06/22/2020,15:34:00,8/22/2020,TK88U9ZW,LBBEXTRA3,42.81,1,Sale,,TK88U93L,,Upsell,MSTR,USD,Hop,US,NJ
06/22/2020,15:26:00,8/22/2020,TK88U93L,LBB1,10.66,1,Sale,,,TK88U9ZW,Original,MSTR,USD,Hop,US,NJ
06/22/2020,15:26:00,8/22/2020,TK88U93L,LBBCoaching,0,1,Sale-RB,,,TK88U9ZW,Bump,MSTR,USD,Hop,US,NJ
06/22/2020,11:29:00,8/22/2020,3CJJA7DR,LBB3,26.84,1,Sale,,,,Original,VISA,USD,Hop,US,IA
06/22/2020,11:19:00,8/22/2020,NVMIMNDG,LBB1,10.66,1,Sale,,,,Original,MSTR,USD,Hop,US,TX
06/22/2020,9:16:00,8/22/2020,3388U9S2,LBB6,97.48,1,Sale,,,,Original,PYPL,USD,Hop,US,TX
06/22/2020,7:25:00,8/22/2020,8ZQR6AVW-B007,LBHTEA1,77.83,1,Rebill,,,,Original,PYPL,USD,Hop,US,FL
06/22/2020,7:24:00,8/22/2020,S2FQVAJ9-B014,FBHSA17,42.06,1,Rebill,,,,Original,PYPL,USD,Hop,US,CA
06/22/2020,5:42:00,8/22/2020,7N8L6AXP,LBB3,26.85,1,Sale,,,,Original,VISA,USD,Hop,US,NJ
06/22/2020,4:17:00,8/22/2020,N4PJA7ZQ,LBB3,26.8,1,Sale,,,,Original,VISA,USD,Hop,US,SC
06/22/2020,3:54:00,8/22/2020,Y5S9ABNH-B014,FBHSA17,42.06,1,Rebill,,,,Original,DISC,USD,Hop,US,MO
06/23/2020,23:00:00,8/23/2020,Z3WJA7NN,LBB1,10.64,1,Sale,,,,Original,DISC,USD,Hop,US,WA
06/23/2020,22:35:00,8/23/2020,NSD8U9RJ,LBB3,26.86,1,Sale,,,,Original,PYPL,USD,Hop,US,TX
06/23/2020,22:16:00,8/23/2020,Z3WJA7BL,LBB1,10.66,1,Sale,,,,Original,PYPL,USD,Hop,US,TX
06/23/2020,22:02:00,8/23/2020,2P5IMNV3,LBB1,10.64,1,Sale,,,,Original,PYPL,USD,Hop,US,NY
06/23/2020,19:02:00,8/23/2020,BDWJA7SV,LBB1,10.66,1,Sale,,,,Original,MSTR,USD,Hop,US,TX
06/23/2020,18:51:00,8/23/2020,JW5IMNVR,LBB1,10.72,1,Sale,,,,Original,MSTR,USD,Hop,US,FL
06/23/2020,17:44:00,8/23/2020,M45L6AT8,LBBEXTRA3,42.83,1,Sale,,M45L6ABK,,Upsell,DISC,USD,Hop,US,PA
06/23/2020,17:43:00,8/23/2020,M45L6ABK,LBB3,26.86,1,Sale,,,M45L6AT8,Original,DISC,USD,Hop,US,PA
06/23/2020,17:23:00,8/23/2020,3PWJA7WV,LBB3,26.86,1,Sale,,,,Original,VISA,USD,Hop,US,MI
06/23/2020,17:12:00,8/23/2020,M45L6AFS,LBB1,10.64,1,Sale,,,,Original,VISA,USD,Hop,US,NY
06/23/2020,14:58:00,8/23/2020,4N5IMNJX,LBB1,10.66,1,Sale,,,,Original,PYPL,USD,Hop,US,AZ
06/23/2020,13:44:00,8/23/2020,Z8WJA7FG,LBB1,10.65,1,Sale,,,,Original,VISA,USD,Hop,US,WV
06/23/2020,13:29:00,8/23/2020,3L5IMNMZ,LBB6,98.75,1,Sale,,,,Original,PYPL,USD,Hop,US,OR
06/23/2020,12:10:00,8/23/2020,GS5L6A7S,LBB3,26.8,1,Sale,,,,Original,VISA,USD,Hop,US,CA
06/23/2020,11:15:00,8/23/2020,2MD8U9K5,LBB1,10.72,1,Sale,,,,Original,VISA,USD,Hop,US,FL
06/23/2020,9:10:00,8/23/2020,8C4IMNQN,LBB1,10.62,1,Sale,,,,Original,VISA,USD,Hop,US,CA
06/23/2020,8:51:00,8/23/2020,8C4IMN2F,LBB3,26.84,1,Sale,,,,Original,MSTR,USD,Hop,US,PA
06/23/2020,8:15:00,8/23/2020,NVTJA7VJ,LBB1,10.66,1,Sale,,,,Original,VISA,USD,Hop,US,VA
06/23/2020,7:19:00,8/23/2020,J2TJA78W,LBB3,27,1,Sale,,,,Original,PYPL,USD,Hop,US,FL
06/23/2020,6:19:00,8/23/2020,JC2IR3W2-B014,LBHTEA1-N,77.44,1,Rebill,,,,Original,PYPL,USD,Hop,US,TX
06/23/2020,5:43:00,8/23/2020,LG4L6A5W,LBB1,10.66,1,Sale,,,,Original,VISA,USD,Hop,US,MI
06/23/2020,5:31:00,N/A,N528U92H,LBBEXTRA3,-42.82,1,Refund,,,,Original,PYPL,USD,Hop,US,TX
06/23/2020,5:27:00,8/23/2020,NR4IMN6N,LBB3,26.78,1,Sale,,,,Original,VISA,USD,Hop,US,TN
06/23/2020,5:25:00,8/23/2020,N528U9YJ,LBB3,26.87,1,Sale,,,,Original,VISA,USD,Hop,US,WI
06/23/2020,5:16:00,8/23/2020,N528U92H,LBBEXTRA3,42.82,1,Sale,,N528U98T,,Upsell,PYPL,USD,Hop,US,TX
06/23/2020,5:13:00,8/23/2020,N528U98T,LBB1,10.66,1,Sale,,,N528U92H,Original,PYPL,USD,Hop,US,TX
06/23/2020,4:18:00,8/23/2020,DY96A7LL-B008,FBHSA17,41.9,1,Rebill,,,,Original,VISA,USD,Hop,US,LA
06/24/2020,22:52:00,8/24/2020,TWNJA7KD,LBB3,26.81,1,Sale,,,,Original,VISA,USD,Hop,US,NM
06/24/2020,20:28:00,8/24/2020,VVK8U9HQ,LBB3,26.83,1,Sale,,,,Original,VISA,USD,Hop,US,OK
06/24/2020,17:54:00,8/24/2020,Y9BL6A5Y,LBBEXTRA3,42.78,1,Sale,,Y9BL6A82,,Upsell,MSTR,USD,Hop,US,CA
06/24/2020,17:47:00,8/24/2020,Y9BL6A82,LBB6,97.14,1,Sale,,,Y9BL6A5Y,Original,MSTR,USD,Hop,US,CA
06/24/2020,17:12:00,8/24/2020,2GJIMN62,LBB3,26.82,1,Sale,,,,Original,VISA,USD,Hop,US,CA
06/24/2020,16:57:00,8/24/2020,2MNJA7H9,IMMBOX,26.57,1,Sale-RB,,2MNJA78N,,Upsell,PYPL,USD,Hop,US,MI
06/24/2020,16:57:00,8/24/2020,VKJIMNN8,LBB1,10.64,1,Sale,,,,Original,VISA,USD,Hop,US,WA
06/24/2020,16:52:00,8/24/2020,VKJIMN2P,LBB1,10.64,1,Sale,,,,Original,VISA,USD,Hop,US,WA
06/24/2020,16:49:00,8/24/2020,2MNJA795,LBBEXTRA3,42.83,1,Sale,,2MNJA78N,,Upsell,PYPL,USD,Hop,US,MI
06/24/2020,16:44:00,8/24/2020,2MNJA78N,LBB6,97.54,1,Sale,,,"2MNJA795,2MNJA7H9",Original,PYPL,USD,Hop,US,MI
06/24/2020,16:39:00,8/24/2020,RRK8U99N,LBB3,26.77,1,Sale,,,,Original,VISA,USD,Hop,US,AL
06/24/2020,16:17:00,8/24/2020,VKJIMN95,LBB1,10.66,1,Sale,,,,Original,VISA,USD,Hop,US,VA
06/24/2020,16:15:00,8/24/2020,RRK8U996,LBB1,10.66,1,Sale,,,,Original,PYPL,USD,Hop,US,PA
06/24/2020,15:17:00,N/A,WD7L6AXC,LBB6,-97.54,1,Refund,,,,Original,AMEX,USD,Hop,US,PA
06/24/2020,15:17:00,N/A,WD7L6AQC,LBBEXTRA3,-42.83,1,Refund,,,,Original,AMEX,USD,Hop,US,PA
06/24/2020,14:56:00,8/24/2020,YDWIMNTH,LBB3,26.86,1,Sale,,,,Original,MSTR,USD,Hop,US,MI
06/24/2020,14:38:00,8/24/2020,YDWIMNMW,LBBEXTRA3,42.74,1,Sale,,YDWIMNLW,,Upsell,VISA,USD,Hop,US,NY
06/24/2020,14:37:00,8/24/2020,YDWIMNLW,LBB3,26.8,1,Sale,,,YDWIMNMW,Original,VISA,USD,Hop,US,NY
06/24/2020,14:34:00,8/24/2020,CSNJA78C,LBB1,10.65,1,Sale,,,,Original,MSTR,USD,Hop,US,NC
06/24/2020,13:25:00,8/24/2020,WD7L6AQC,LBBEXTRA3,42.83,1,Sale,,WD7L6AXC,,Upsell,AMEX,USD,Hop,US,PA
06/24/2020,13:23:00,8/24/2020,WD7L6AXC,LBB6,97.54,1,Sale,,,WD7L6AQC,Original,AMEX,USD,Hop,US,PA
06/24/2020,12:27:00,8/24/2020,MF7L6A8L,LBBEXTRA3,42.74,1,Sale,,MF7L6ACL,,Upsell,VISA,USD,Hop,US,CA
06/24/2020,12:25:00,8/24/2020,MF7L6ACL,LBB6,96.83,1,Sale,,,MF7L6A8L,Original,VISA,USD,Hop,US,CA
06/24/2020,10:54:00,8/24/2020,Z2DJA7H6,LBB3,26.84,1,Sale,,,,Original,DISC,USD,Hop,US,MS
06/24/2020,10:50:00,8/24/2020,5YWIMNTF,LBB3,26.82,1,Sale,,,,Original,DISC,USD,Hop,US,MO
06/24/2020,10:35:00,8/24/2020,M9DJA7B3,LBB3,26.8,1,Sale,,,,Original,VISA,USD,Hop,US,AZ
06/24/2020,9:58:00,N/A,76V8U9V6,LBB3,-26.85,1,Chargeback,,,,Original,MSTR,USD,Hop,US,NJ
06/24/2020,9:15:00,8/24/2020,C458U9MQ,IMMBOX,26.7,1,Sale-RB,,C458U9YF,,Upsell,VISA,USD,Hop,US,CA
06/24/2020,9:12:00,8/24/2020,C458U9YF,LBB6,97.14,1,Sale,,,C458U9MQ,Original,VISA,USD,Hop,US,CA
06/24/2020,8:19:00,8/24/2020,4558U98D,LBB1,10.66,1,Sale,,,,Original,VISA,USD,Hop,US,CT
06/24/2020,6:56:00,8/24/2020,XZWIMNRP,LBBEXTRA3,42.82,1,Sale,,XZWIMNVY,,Upsell,MSTR,USD,Hop,US,TX
06/24/2020,6:46:00,8/24/2020,XZWIMNVY,LBB3,26.86,1,Sale,,,XZWIMNRP,Original,MSTR,USD,Hop,US,TX
06/24/2020,6:17:00,N/A,HVQ8A7J9-B005,LBHTEA1,-77.54,1,Refund,,,,Original,VISA,USD,Hop,US,HI
06/24/2020,6:02:00,8/24/2020,7PDJA77K,LBB3,26.85,1,Sale,,,,Original,VISA,USD,Hop,US,NC
06/24/2020,4:14:00,8/24/2020,XZGCA7KR-B002,LBHTEA1-N,77.53,1,Rebill,,,,Original,MSTR,USD,Hop,US,VA
06/24/2020,2:33:00,8/24/2020,ZSDJA7Q5,LBB1,10.65,1,Sale,,,,Original,PYPL,USD,Hop,US,GA
06/24/2020,2:31:00,8/24/2020,ZSDJA72N,LBB3,26.86,1,Sale,,,,Original,MSTR,USD,Hop,US,TX
06/25/2020,21:36:00,8/25/2020,29QL6AX8,LBB3,27,1,Sale,,,,Original,VISA,USD,Hop,US,FL
06/25/2020,20:04:00,8/25/2020,SMB8U9LJ,LBB1,10.65,1,Sale,,,,Original,VISA,USD,Hop,US,CA
06/25/2020,18:33:00,8/25/2020,56YJA7JS,LBB3,26.83,1,Sale,,,,Original,MSTR,USD,Hop,US,NV
06/25/2020,18:09:00,8/25/2020,63HL6A5H,LBB1,10.72,1,Sale,,,,Original,MSTR,USD,Hop,US,FL
06/25/2020,18:05:00,8/25/2020,XY48U96B,LBB3,26.86,1,Sale,,,,Original,VISA,USD,Hop,US,MD
06/25/2020,17:35:00,8/25/2020,TC6IMNLJ,LBB1,10.68,1,Sale,,,,Original,MSTR,USD,Hop,US,LA
06/25/2020,17:18:00,8/25/2020,63HL6AWX,IMMBOX,26.54,1,Sale-RB,,63HL6AZC,,Upsell,VISA,USD,Hop,US,OH
06/25/2020,17:09:00,8/25/2020,63HL6AXR,LBBEXTRA3,42.79,1,Sale,,63HL6AZC,,Upsell,VISA,USD,Hop,US,OH
06/25/2020,17:01:00,8/25/2020,63HL6AZC,LBB6,97.28,1,Sale,,,"63HL6AXR,63HL6AWX",Original,VISA,USD,Hop,US,OH
06/25/2020,16:09:00,8/25/2020,M35JA7C9,LBB3,26.8,1,Sale,,,,Original,VISA,USD,Hop,US,NY
06/25/2020,14:09:00,8/25/2020,FQHL6AN8,LBB3,26.86,1,Sale,,,,Original,PYPL,USD,Hop,US,CT
06/25/2020,14:08:00,8/25/2020,FQHL6AZL,LBB3,26.84,1,Sale,,,,Original,VISA,USD,Hop,US,VA
06/25/2020,13:50:00,8/25/2020,F66IMN76,LBBEXTRA3,42.84,1,Sale,,F66IMNMJ,,Upsell,PYPL,USD,Hop,US,VA
06/25/2020,13:48:00,8/25/2020,F66IMNMJ,LBB3,26.86,1,Sale,,,F66IMN76,Original,PYPL,USD,Hop,US,VA
06/25/2020,13:12:00,8/25/2020,97HL6A2F,LBB3,26.86,1,Sale,,,,Original,VISA,USD,Hop,US,MA
06/25/2020,12:54:00,8/25/2020,555JA7MM,LBB6,96.83,1,Sale,,,,Original,VISA,USD,Hop,US,CA
06/25/2020,11:32:00,8/25/2020,9LHL6AS3,LBBEXTRA3,42.8,1,Sale,,9LHL6AKP,,Upsell,VISA,USD,Hop,US,NC
06/25/2020,11:29:00,8/25/2020,9LHL6AKP,LBB3,26.85,1,Sale,,,9LHL6AS3,Original,VISA,USD,Hop,US,NC
06/25/2020,10:47:00,8/25/2020,9LHL6AP8,LBB3,26.82,1,Sale,,,,Original,MSTR,USD,Hop,US,CA
06/25/2020,10:33:00,8/25/2020,PV6IMNSH,LBB1,10.66,1,Sale,,,,Original,VISA,USD,Hop,US,IL
06/25/2020,9:00:00,8/25/2020,DQ48U9NR,LBB3,26.81,1,Sale,,,,Original,VISA,USD,Hop,US,WA
06/25/2020,8:15:00,8/25/2020,XN6IMNKT,LBB3,26.88,1,Sale,,,,Original,VISA,USD,Hop,US,VA
